,origin,sn_name,sn_name_sp,sn_name_PTF,sn_name_iau,sn_name_tns,program,ls_id_dr9,dec_dr9,ra_dr9,elat_dr9,elon_dr9,glat_dr9,glon_dr9,mjd_max_dr9,mjd_min_dr9,ref_id_dr9,brickid_dr9,blob_nea_g_dr9,blob_nea_r_dr9,blob_nea_z_dr9,bx_dr9,by_dr9,dchisq_1_dr9,dchisq_2_dr9,dchisq_3_dr9,dchisq_4_dr9,dchisq_5_dr9,dec_ivar_dr9,dered_flux_g_dr9,dered_flux_r_dr9,dered_flux_w1_dr9,dered_flux_w2_dr9,dered_flux_w3_dr9,dered_flux_w4_dr9,dered_flux_z_dr9,dered_mag_g_dr9,dered_mag_r_dr9,dered_mag_w1_dr9,dered_mag_w2_dr9,dered_mag_w3_dr9,dered_mag_w4_dr9,dered_mag_z_dr9,ebv_dr9,fiberflux_g_dr9,fiberflux_r_dr9,fiberflux_z_dr9,fibertotflux_g_dr9,fibertotflux_r_dr9,fibertotflux_z_dr9,flux_g_dr9,flux_ivar_g_dr9,flux_ivar_r_dr9,flux_ivar_w1_dr9,flux_ivar_w2_dr9,flux_ivar_w3_dr9,flux_ivar_w4_dr9,flux_ivar_z_dr9,flux_r_dr9,flux_w1_dr9,flux_w2_dr9,flux_w3_dr9,flux_w4_dr9,flux_z_dr9,fracflux_g_dr9,fracflux_r_dr9,fracflux_w1_dr9,fracflux_w2_dr9,fracflux_w3_dr9,fracflux_w4_dr9,fracflux_z_dr9,fracin_g_dr9,fracin_r_dr9,fracin_z_dr9,fracmasked_g_dr9,fracmasked_r_dr9,fracmasked_z_dr9,gaia_a_g_val_dr9,gaia_astrometric_excess_noise_dr9,gaia_astrometric_excess_noise_sig_dr9,gaia_astrometric_sigma5d_max_dr9,gaia_astrometric_weight_al_dr9,gaia_e_bp_min_rp_val_dr9,gaia_phot_bp_mean_flux_over_error_dr9,gaia_phot_bp_mean_mag_dr9,gaia_phot_bp_rp_excess_factor_dr9,gaia_phot_g_mean_flux_over_error_dr9,gaia_phot_g_mean_mag_dr9,gaia_phot_rp_mean_flux_over_error_dr9,gaia_phot_rp_mean_mag_dr9,galdepth_g_dr9,galdepth_r_dr9,galdepth_z_dr9,g_r_dr9,htm9_dr9,mag_g_dr9,mag_r_dr9,mag_w1_dr9,mag_w2_dr9,mag_w3_dr9,mag_w4_dr9,mag_z_dr9,mw_transmission_g_dr9,mw_transmission_r_dr9,mw_transmission_w1_dr9,mw_transmission_w2_dr9,mw_transmission_w3_dr9,mw_transmission_w4_dr9,mw_transmission_z_dr9,nea_g_dr9,nea_r_dr9,nea_z_dr9,nest4096_dr9,objid_dr9,parallax_ivar_dr9,parallax_dr9,pmdec_ivar_dr9,pmdec_dr9,pmra_ivar_dr9,pmra_dr9,psfdepth_g_dr9,psfdepth_r_dr9,psfdepth_w1_dr9,psfdepth_w2_dr9,psfdepth_w3_dr9,psfdepth_w4_dr9,psfdepth_z_dr9,psfsize_g_dr9,psfsize_r_dr9,psfsize_z_dr9,ra_ivar_dr9,random_id_dr9,rchisq_g_dr9,rchisq_r_dr9,rchisq_w1_dr9,rchisq_w2_dr9,rchisq_w3_dr9,rchisq_w4_dr9,rchisq_z_dr9,ref_epoch_dr9,ring256_dr9,r_z_dr9,sersic_ivar_dr9,sersic_dr9,shape_e1_ivar_dr9,shape_e1_dr9,shape_e2_ivar_dr9,shape_e2_dr9,shape_r_ivar_dr9,shape_r_dr9,snr_g_dr9,snr_r_dr9,snr_w1_dr9,snr_w2_dr9,snr_w3_dr9,snr_w4_dr9,snr_z_dr9,w1_w2_dr9,w2_w3_dr9,w3_w4_dr9,wise_x_dr9,wise_y_dr9,z_w1_dr9,allmask_g_dr9,allmask_r_dr9,allmask_z_dr9,anymask_g_dr9,anymask_r_dr9,anymask_z_dr9,brick_primary_dr9,fitbits_dr9,gaia_astrometric_n_good_obs_al_dr9,gaia_astrometric_n_obs_al_dr9,gaia_astrometric_params_solved_dr9,gaia_duplicated_source_dr9,gaia_phot_bp_n_obs_dr9,gaia_phot_g_n_obs_dr9,gaia_phot_rp_n_obs_dr9,gaia_phot_variable_flag_dr9,maskbits_dr9,nobs_g_dr9,nobs_r_dr9,nobs_w1_dr9,nobs_w2_dr9,nobs_w3_dr9,nobs_w4_dr9,nobs_z_dr9,release_dr9,wisemask_w1_dr9,wisemask_w2_dr9,brickname_dr9,ref_cat_dr9,type_dr9,wise_coadd_id_dr9,photoz_dr9,zdif_dr9,Dist_degrees_dr9,Dist_arcsec_dr9,Dist_kpc_dr9,sep_in_radius_dr9,sep_in_radius_sigma_dr9,sep_in_radius_higher_dr9,sga_id_sga,sga_galaxy_sga,galaxy_sga,pgc_sga,ra_leda_sga,dec_leda_sga,morphtype_sga,pa_leda_sga,d25_leda_sga,ba_leda_sga,z_leda_sga,sb_d25_leda_sga,mag_leda_sga,byhand_sga,ref_sga,group_id_sga,group_name_sga,group_mult_sga,group_primary_sga,group_ra_sga,group_dec_sga,group_diameter_sga,brickname_sga,ra_sga,dec_sga,d26_sga,d26_ref_sga,pa_sga,ba_sga,ra_moment_sga,dec_moment_sga,sma_moment_sga,type,z,sn_ra,sn_dec
3243,dr9 and local_universe,SN2002I,SN2002I,None,None,None,historical_SNIa,9906620526103068.0,-2.41827014358953,200.6088767040726,5.80684403529363,199.94930793724149,59.5232258646116,318.33582656438983,58521.34807042075,57031.29410559259,219846.0,316770.0,603.5162,566.159,537.25934,2020.8444,2922.5051,0.0,0.0,0.0,0.0,0.0,115741150000000.0,3246.4062,5740.6396,6508.945,4464.4634,29608.008,89856.37,9192.045,13.721493,13.102599,12.966224,13.375577,11.321477,10.116128,12.59147,0.03421,111.78957,204.32101,337.14697,111.79417,204.32765,337.15497,2933.7498,2.085104,0.700724,0.039271,0.018632,0.000213,5e-06,0.34747,5362.0986,6471.3184,4448.596,29585.533,89830.61,8847.917,0.014795,0.009989,0.015422,0.017506,0.058262,0.269689,0.005982,0.608532,0.549096,0.687046,0.070598,0.073591,0.084431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.078,352.0048,96.688126,0.654778,2674805.0,13.831442,13.176663,12.972518,13.379442,11.322302,10.116439,12.632897,0.903692,0.934059,0.994219,0.996446,0.999241,0.999713,0.962562,538.41766,499.806,397.97424,105883232.0,2588.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.2533,572.3407,3.883043,0.700133,0.001421,1.9e-05,188.31703,1.672535,1.444496,1.166086,187695000000000.0,26.584217,44.900272,48.283497,585.66766,70.28407,21.099443,1.437575,44.91376,0.0,409658.0,0.543766,1203894.2,4.680018,78600110.0,0.215037,68403110.0,0.149612,82186.555,19.486841,4236.3022,4488.5737,1282.4182,607.22974,431.36993,205.70036,5215.547,-0.406924,2.05714,1.205863,193.06108,278.7408,-0.339621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,4.0,3.0,190.0,186.0,26.0,26.0,5.0,9010.0,0.0,0.0,2006m025,L3,SER,2011m031,0.020651,9999.020651,0.0029863293576795,10.750785687646475,,0.55169463781464,9.87545087502632e-05,0.5517933923233903,219846.0,SGA-2020 219846,IC4229,46717.0,200.608863162001,-2.41827588843788,Sb,0.0,0.797995,0.837529,0.0231934,22.4415,14.303,True,LEDA-20181114,77360.0,IC4229,1.0,True,200.608863162001,-2.41827588843788,0.797995,2006m025,200.608876704073,-2.41827014358953,1.2906,SB26,40.5794,0.944285,200.608746661598,-2.41828121323239,34.8843,SNIa,-9999.0,200.61183,-2.41781
3248,dr9,SN2007ar,SN2007ar,None,None,None,historical_SNIa,9907739457751036.0,58.55602273139223,200.26555156563376,58.71829759860484,160.470005536334,58.149179621267606,115.61115350452413,58166.43164200714,57512.280073255664,0.0,613096.0,16.878155,11.950171,14.854429,1602.6954,2569.3184,0.0,0.0,0.0,0.0,0.0,64670405000.0,6.127245,8.302739,-17.798077,-10.69171,0.275925,118.17467,5.409616,20.531837,20.201946,,,23.898022,17.31869,20.667084,0.009605,2.096924,2.867935,1.884429,2.163105,3.023654,2.142697,5.955481,198.24805,65.537926,5.40509,1.398696,0.001625,2.1e-05,25.33757,8.145229,-17.769129,-10.681026,0.275866,118.16515,5.351971,0.10752,0.130526,1.619236,1.68434,87.432686,5.14405,0.485398,1.0,1.0,0.680008,0.000124,8.8e-05,0.019745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.63696,157.13078,45.585266,0.339966,3502749.0,20.562708,20.222742,,,23.898252,17.318777,20.678715,0.971967,0.981029,0.998374,0.999001,0.999787,0.999919,0.989344,16.876966,11.949901,14.605362,45601435.0,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,653.23444,250.18665,9.016273,1.694101,0.001618,1.9e-05,72.91911,1.952438,1.411978,1.592151,120452350000.0,56.313496,0.955821,1.103824,67.8564,6.275244,0.526008,0.083716,1.610223,0.0,57838.0,-0.455973,0.0,1.0,5138.2466,0.305984,3105.0667,0.033917,4146.6846,1.057366,83.853516,65.94011,-41.31118,-12.632075,0.011121,0.538259,26.939915,,,6.579475,153.00569,247.42654,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,3.0,3.0,333.0,336.0,20.0,21.0,2.0,9011.0,0.0,0.0,2002p585,,EXP,2016p590,0.031767,9999.031767,0.0067027731597159,24.12998337497752,,22.820842901112304,0.3351628216523068,23.15600572276461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa,-9999.0,200.258,58.5506
3249,local_universe,SN2007ar,SN2007ar,None,None,None,historical_SNIa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94546.0,SGA-2020 94546,PGC046604,46604.0,200.2625445,58.5488515,E-S0,124.14,2.23872,0.619441,0.0527932,25.5105,15.132,False,LEDA-20181114,34264.0,PGC046604_GROUP,2.0,True,200.255855145815,58.5529705792357,2.56265,2002p585,200.262567367927,58.5488428268014,2.06493,SB26,122.686,0.551491,200.262443435526,58.5488838215561,42.3557,SNIa,-9999.0,200.258,58.5506
3250,dr9 and local_universe,SN1998cl,SN1998cl,None,None,None,historical_SNIa,9907741971319038.0,75.56897391423833,202.50154053562605,67.89145525183082,127.71648990410888,41.31980450872156,119.7458623048195,58287.23303854094,58101.41497685075,496252.0,651450.0,162.11708,165.40445,154.7304,947.55396,2749.025,0.0,0.0,0.0,0.0,0.0,6365630700000.0,898.0679,1372.3733,1509.4017,1131.6913,14185.749,42219.938,1680.1926,15.116727,14.65632,14.552988,14.86568,12.120369,10.936206,14.436603,0.035765,28.9034,45.721367,57.763577,29.050236,45.94246,58.04451,807.84717,4.76984,3.026384,0.270168,0.143202,0.002053,3.4e-05,0.413616,1277.9076,1500.2806,1127.4866,14174.491,42207.285,1614.4862,0.017522,0.015708,0.010033,0.025318,0.105112,0.207231,0.01495,0.670323,0.750347,0.499989,0.002202,0.0014,0.001448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.23727,138.0914,14.810242,0.497926,3480735.0,15.231677,14.733751,14.559568,14.869721,12.121231,10.936531,14.479914,0.899539,0.931166,0.993957,0.996285,0.999206,0.9997,0.960894,160.78989,165.118,154.52112,49852532.0,2302.0,0.0,0.0,0.0,0.0,0.0,0.0,495.2285,180.01321,13.322845,2.647021,0.003859,4.6e-05,24.373941,1.885956,2.066484,1.351154,10259084000000.0,52.365524,108.7069,67.71309,275.5182,92.17512,200.36671,12.47321,46.214024,0.0,12501.0,0.253838,835266.5,0.981527,15668990.0,0.129299,15185859.0,0.128936,424946.38,4.883032,1764.3353,2223.1128,779.8105,426.6639,642.1847,247.20161,1038.3242,-0.310153,2.74849,1.1847,88.85692,263.3642,-0.079655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,2.0,3.0,472.0,477.0,46.0,46.0,1.0,9011.0,0.0,0.0,2022p755,L3,SER,2032p757,0.029798,9999.029798,0.0006224595432293,2.240854355625527,,0.4589063425399479,0.000144167518368,0.4590505100583159,496252.0,SGA-2020 496252,PGC047417,47417.0,202.5012495,75.5688056,,16.0,0.457088,0.707946,0.0309958,22.1485,15.22,False,LEDA-20181114,179252.0,PGC047417,1.0,True,202.5012495,75.5688056,0.457088,2022p755,202.501540535626,75.5689739142383,0.622007,SB26,22.4239,0.727819,202.500928901617,75.5690300430393,15.1186,SNIa,-9999.0,202.49917,75.56917
3253,dr9 and local_universe,SN2001F,SN2001F,None,None,None,historical_SNIa,9906629140154398.0,20.63802876120792,199.3324514341766,26.52647930325716,189.2640928524117,81.21999320913686,346.6542102174408,58164.32602415074,57123.18343420258,223931.0,448210.0,2034.1323,1944.097,1896.6116,2179.685,260.99652,0.0,0.0,0.0,0.0,0.0,22490240000000.0,2281.006,4396.688,4553.424,3162.9333,16099.347,70817.25,7691.4253,14.104684,13.392186,13.354155,13.749775,11.98298,10.374652,12.784983,0.028006,35.992374,71.27887,127.79942,35.992767,71.27951,127.80025,2099.5322,1.408665,0.317837,0.033435,0.014107,6.8e-05,2e-06,0.098548,4157.8887,4531.864,3153.7275,16089.342,70800.625,7454.8853,0.120537,0.130832,60.109516,50.813168,11.039701,13.154361,0.132679,0.566456,0.569019,0.566736,0.079503,0.077602,0.082054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.5636,273.21848,57.47255,0.741876,3589449.0,14.194694,13.452818,13.359308,13.752939,11.983654,10.374907,12.818897,0.920441,0.945687,0.995265,0.99709,0.999379,0.999765,0.969246,1859.1631,1781.766,1742.8635,114681036.0,2078.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.1017,470.6595,4.739602,0.866996,0.000953,1.2e-05,112.091965,1.47935,1.307219,1.144632,27684564000000.0,7.149102,16.58682,24.189009,403.69507,40.795334,6.474977,0.469254,71.34236,0.0,255031.0,0.633921,0.0,4.0,15978468.0,0.08016,20330546.0,-0.133227,12998.049,32.032898,2491.876,2344.0928,828.66614,374.5783,133.13307,98.44671,2340.2612,-0.393631,1.769285,1.608747,84.08558,25.125103,-0.540411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,3.0,3.0,186.0,186.0,15.0,16.0,3.0,9010.0,0.0,0.0,1993p207,L3,DEV,1985p212,0.025028,9999.025028,0.0022167092934669,7.980153456480923,,0.2491236808009354,6.821497058719732e-05,0.2491918957715226,223931.0,SGA-2020 223931,IC0867,46283.0,199.3324605,20.638068,Sc,18.27,1.2735,0.703072,0.0228872,24.0695,14.916,False,LEDA-20181114,79041.0,IC0867,1.0,True,199.3324605,20.638068,1.2735,1993p207,199.332451434177,20.6380287612079,1.52684,SB26,12.2719,0.834373,199.332322425745,20.6378902074931,46.656,SNIa,-9999.0,199.33354,20.63606
3256,dr9,SNF20070530-003/SN2007eg,SNF20070530-003/SN2007eg,None,None,None,historical_SNIa,9906629139695624.0,20.744355386124923,197.46061746425227,25.886296086698174,187.4436014036836,82.35741713032479,337.2700767145753,58193.28993447074,57120.21014857259,0.0,448203.0,67.76071,58.195324,65.48696,2210.2285,1721.981,275627.53,854862.44,853590.75,903035.25,903075.0,1211210800000.0,97.054665,135.9822,132.89915,87.73185,461.34134,1235.3132,187.73306,17.53246,17.166294,17.191195,17.642107,15.839944,14.770557,16.816149,0.036662,6.80698,9.881056,14.088092,6.807059,9.881124,14.088119,87.07313,56.679512,19.522385,1.238789,0.385892,0.000739,1.1e-05,4.797611,126.395905,132.076,87.397736,460.96606,1234.9337,180.21123,0.032688,0.016149,0.031042,0.056019,0.245623,1.134785,0.001547,0.777074,0.839302,0.995527,0.031785,0.032293,0.020697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.4884,275.19455,63.61751,0.404621,3589551.0,17.65029,17.245668,17.19794,17.64625,15.840828,14.770891,16.860546,0.897156,0.929503,0.993806,0.996192,0.999187,0.999693,0.959933,66.32019,57.182686,65.1101,114760038.0,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.6813,466.55737,5.072197,0.88279,0.001015,1.3e-05,122.73451,1.491194,1.306441,1.136609,2712697600000.0,36.9514,2.24329,2.13214,5.264685,2.027698,0.51091,0.092038,3.102019,0.0,254001.0,0.385122,76715.73,1.028562,2921483.8,0.255741,1334267.5,0.030322,349104.38,3.334602,655.537,558.4695,147.00179,54.291645,12.532087,4.168117,394.72476,-0.448309,1.805422,1.069937,210.99045,164.10785,-0.337395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,211.0,207.0,15.0,15.0,4.0,9010.0,0.0,0.0,1974p207,,SER,1969p212,0.084778,9999.084778,0.0010731554366224,3.86335957184082,,1.15856692098212,0.0005880299809958,1.159154950963116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa,-9999.0,197.4597,20.745
3259,dr9,SN2002G,SN2002G,None,None,None,historical_SNIa,9907733090535120.0,34.08265038008204,196.9859099391113,37.61776694489575,179.9335193558061,82.19331782879507,96.9070518705915,57902.21994652973,57403.557284385366,0.0,515940.0,29.098389,23.931107,22.035946,2035.971,2935.179,17900.857,29379.871,28419.027,29381.707,0.0,133207654000.0,8.789201,16.807367,-2.47551,-0.066802,-49.861538,-518.3942,24.098652,20.140127,19.43625,,,,,19.045017,0.012707,1.69066,3.272943,4.745484,1.761812,3.423263,4.995387,8.46473,130.36339,28.544329,3.106795,0.773818,0.001029,1.4e-05,20.872032,16.386845,-2.470185,-0.066714,-49.847477,-518.339,23.759506,0.142791,0.124039,2383.5024,86549.8,168.36212,50.893032,0.130264,1.0,1.0,1.0,0.000444,0.000304,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.04822,118.105316,83.6811,0.717205,3610849.0,20.180967,19.463762,,,,,19.060406,0.963083,0.97498,0.997849,0.998678,0.999718,0.999893,0.985927,29.10213,23.929464,22.035093,42717044.0,1743.0,0.0,0.0,0.0,0.0,0.0,0.0,553.7381,188.4143,6.010583,1.085722,0.001188,1.5e-05,156.7138,1.956493,1.435078,1.190511,128614840000.0,49.424107,0.799447,0.958328,30.006477,3.044117,0.736315,0.145072,0.945473,0.0,173104.0,0.403357,0.0,1.0,0.0,0.0,0.0,0.0,12457.797,1.334991,96.64757,87.54982,-4.353973,-0.058686,-1.599348,-1.922795,108.547485,,,,193.78757,42.928432,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,232.0,232.0,15.0,15.0,3.0,9011.0,0.0,0.0,1970p340,,REX,1973p348,0.225476,9999.225476,0.005179338011351,18.64561684086394,,13.966848346441244,0.0937344973459891,14.060582843787232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa,-9999.0,196.9804,34.0851
3260,dr9,SN2002G,SN2002G,None,None,None,historical_SNIa,9907733090535014.0,34.0986167896712,196.9780688732064,37.62865199231608,179.9166459435534,82.18228732017081,97.0044917448907,57902.21994652973,57403.557284385366,0.0,515940.0,24.497757,19.1724,17.11877,2125.143,3154.587,242.42902,311.5585,293.64264,324.93097,324.9178,1214033700.0,0.88452,1.511635,12.144769,14.679141,61.535423,284.66095,1.810887,22.633232,22.051382,19.789026,19.583248,18.027187,16.36418,21.855272,0.012542,0.207625,0.359155,0.435023,0.215807,0.376441,0.463761,0.852281,202.20876,45.536957,3.40929,0.803418,0.001138,1.5e-05,29.138485,1.474298,12.118981,14.659992,61.518295,284.631,1.78573,0.021131,0.00623,0.605677,0.397504,0.871296,2.229794,0.008047,0.978033,0.984398,0.990837,0.052944,0.035914,0.035744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.04822,118.105316,83.6811,0.595005,3610849.0,22.673542,22.078537,19.791334,19.584665,18.027489,16.364294,21.87046,0.963553,0.9753,0.997877,0.998695,0.999722,0.999895,0.986108,24.401182,19.133686,17.09153,42717046.0,1638.0,0.0,0.0,0.0,0.0,0.0,0.0,553.7381,188.4143,6.010583,1.085722,0.001188,1.5e-05,156.7138,1.956493,1.435078,1.190511,2541436400.0,17.727388,0.819958,0.873599,8.980951,1.298531,0.694528,0.079755,0.788929,0.0,173104.0,0.208076,0.0,1.0,256.50348,0.317381,133.75305,-0.121368,75.40905,1.550071,12.119452,9.948721,22.376806,13.140274,2.075152,1.09545,9.639386,0.206669,1.557177,1.663195,202.21027,63.865074,2.079126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,236.0,238.0,16.0,16.0,3.0,9011.0,0.0,0.0,1970p340,,EXP,1973p348,0.852618,9999.852618,0.0136539529081568,49.15423046936471,,31.710954188140228,2.3558410457739125,34.06679523391414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa,-9999.0,196.9804,34.0851
3261,dr9,SN2002G,SN2002G,None,None,None,historical_SNIa,9907733090534810.0,34.07768772099749,196.96491216023583,37.605061633486784,179.91727130958924,82.20588189215336,97.00290262339486,57902.21994652973,57403.557284385366,0.0,515940.0,22.342648,17.230236,15.226055,2274.9592,2867.0627,2578.6086,3364.804,3525.8538,3544.5,3547.5505,27240716000.0,2.820202,4.522051,-1.5684,-2.072185,13.86412,-346.7718,5.901793,21.3743,20.861662,,,19.64527,,20.57254,0.012498,0.718818,1.16659,1.539345,0.722075,1.173471,1.550784,2.717774,201.94391,47.083378,3.836361,0.873516,0.001145,1.4e-05,32.67711,4.410751,-1.565082,-2.069492,13.860274,-346.73547,5.820096,0.0,0.0,324.19397,113.76495,28.170616,7.545833,0.0,0.9946,0.996647,0.997852,0.016984,0.010685,0.009116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.04822,118.105316,83.6811,0.525749,3610849.0,21.414467,20.888718,,,19.64557,,20.587675,0.963681,0.975387,0.997884,0.9987,0.999723,0.999895,0.986157,22.338366,17.227102,15.224196,42717043.0,1434.0,0.0,0.0,0.0,0.0,0.0,0.0,553.7381,188.4143,6.010583,1.085722,0.001188,1.5e-05,156.7138,1.956493,1.435078,1.190511,18359517000.0,47.006607,0.866715,0.928977,3.990584,1.155781,0.742124,0.155912,0.912594,0.0,173104.0,0.301043,0.0,1.0,1576.536,-0.153672,2333.5513,-0.349283,923.7361,1.491012,38.62146,30.265398,-3.065468,-1.93419,0.468985,-1.316859,33.26994,,,,216.58206,36.516476,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,231.0,233.0,16.0,16.0,3.0,9011.0,0.0,0.0,1970p340,,EXP,1973p348,0.174624,9999.174624,0.0148152413797118,53.334868966962816,,35.77091865589466,0.7893597846950852,36.56027844058975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa,-9999.0,196.9804,34.0851
3262,local_universe,SN2002G,SN2002G,None,None,None,historical_SNIa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813927.0,SGA-2020 813927,PGC045498,45498.0,196.9784115,34.0870759,E-S0,80.4,0.69024,0.790679,0.0336509,23.0435,15.22,False,LEDA-20181114,299157.0,PGC045498,1.0,True,196.9784115,34.0870759,0.69024,1970p340,196.978370348804,34.0871074697659,1.0297,SB26,84.0396,0.782364,196.978378187251,34.0872089812721,23.6843,SNIa,-9999.0,196.9804,34.0851
3263,dr9 and local_universe,SN2009bv,SN2009bv,None,None,None,historical_SNIa,9907733633699048.0,35.788555901994364,196.8354245706988,39.049542378815815,178.7406800985079,80.70184306694368,102.55996588944194,58141.35388889074,57422.49003738208,211741.0,524228.0,608.70074,607.76245,614.8907,742.745,2329.787,0.0,0.0,0.0,0.0,0.0,1496998600000.0,733.99945,1315.0906,1420.2,881.76715,3376.6748,4324.9927,1842.0315,15.335761,14.702611,14.619126,15.136615,13.678777,13.410036,14.336758,0.008852,7.361166,13.302119,18.777601,7.361166,13.302119,18.777601,715.0158,3.131736,1.09398,0.190103,0.085232,0.000363,8e-06,0.758717,1292.0814,1418.071,880.9552,3376.0115,4324.672,1823.9342,0.003398,0.004396,0.026007,0.017913,0.011747,0.204456,0.022595,0.999728,0.999789,0.627607,0.016463,0.016396,0.020406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.6905,123.30804,96.984436,0.642436,3610657.0,15.364211,14.721775,14.620755,15.137615,13.67899,13.410117,14.347477,0.974137,0.982504,0.998501,0.999079,0.999804,0.999926,0.990175,608.53235,607.74036,537.14154,44302380.0,3303.0,0.0,0.0,0.0,0.0,0.0,0.0,502.46317,177.21114,5.79468,1.076183,0.001434,1.7e-05,188.60213,1.894827,1.776812,1.191076,1480623000000.0,83.77021,8.888885,10.164445,24.324043,4.168479,1.0674,0.164278,14.068463,0.0,162864.0,0.374298,0.0,1.0,0.0,0.0,0.0,0.0,110975.8,8.218856,1265.3429,1351.433,618.291,257.19067,64.30075,12.386999,1588.7266,-0.51686,1.458625,0.268873,71.35514,223.08438,-0.273278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,3.0,3.0,220.0,222.0,18.0,18.0,4.0,9011.0,0.0,0.0,1967p357,L3,REX,1977p363,0.040738,9999.040738,0.0042597991211437,15.335276836117377,,1.865865132095924,0.000681482543109,1.8665466146390328,211741.0,SGA-2020 211741,PGC045449,45449.0,196.835391,35.7885111,Sc,138.78,0.639735,0.895365,0.0367181,23.2855,15.627,False,LEDA-20181114,75089.0,PGC045449,1.0,True,196.835391,35.7885111,0.639735,1967p357,196.835424570699,35.7885559019944,0.840983,SB26,160.313,0.927767,196.835253494592,35.7887061704621,22.4701,SNIa,-9999.0,196.8352,35.7843
