snname,index,targetid,tileid,petal,night,ra,dec,pmra,pmdec,ref_epoch,override,hemisphere,sn_ra,sn_dec,sn_z,program,priority,tns_name,iau_name,ptfiptf_name,spname,z,zerr,zwarn,chi2,deltachi2,spectype,subtype
ZTF19acxyuwb,1,39627733096992557,24688,6,20220112,162.656074752258,-2.35297037052364,0.0,0.0,0.0,False,south,162.6561272,-2.3529426,0.1502,ZTFmarshal,1.0,AT2019zry,None,None,AT2019zry,0.150488140545262,3.64920560367873e-06,0.0,7751.09596323967,4149.48666739464,GALAXY,
ZTF19acxyuza,1,39627684887659134,21838,6,20211201,166.757886254029,-4.1389385056324,0.0,0.0,0.0,False,south,166.7582188,-4.1390367,0.1235,ZTFmarshal,1.0,AT2019ztb,None,None,AT2019ztb,0.123727941806099,1.28190843578921e-05,0.0,15215.8428613544,31672.4376609027,QSO,
ZTF19acxyuza,2,39627684887658845,20262,2,20211210,166.745434908251,-4.13690755685985,0.0,0.0,0.0,False,south,166.7582188,-4.1390367,0.1235,ZTFmarshal,1.0,AT2019ztb,None,None,AT2019ztb,0.0925107717293763,7.71077058970117e-06,0.0,8109.4047345221,670.397148817778,GALAXY,
ZTF19acxywqd,1,39627908297261859,20445,6,20220213,170.259916414656,4.92786448476943,0.0,0.0,0.0,False,south,170.260341,4.925613,0.075311,RCF,1.0,AT2019wwq,None,None,AT2019wwq,0.0753676562994103,5.45950767365332e-06,0.0,18069.3824284375,23752.7009398639,GALAXY,
ZTF19acxyzcq,1,39628006875990671,22395,8,20211106,326.253882446578,9.12232818776451,0.0,0.0,0.0,False,south,326.253589,9.123842,0.0607,RCF/ZTFmarshal,3.0,SN2019wfa,None,None,SN2019wfa,0.0601269206231595,1.58702119704646e-06,0.0,11979.3147835732,24307.2557559013,GALAXY,
ZTF19acxzcdu,1,39627717884253840,20878,2,20210706,335.953068460242,-2.98273272851064,0.0,0.0,0.0,False,south,335.953372,-2.983532,0.063317,RCF,1.0,AT2019wyk,None,None,AT2019wyk,0.0634749462940846,1.18420579832896e-05,0.0,15558.6767379865,14644.3496061489,GALAXY,
ZTF19acyjjni,1,39633365409728850,23778,2,20220120,196.806625,58.135,0.0,0.0,0.0,False,north,196.808294,58.134271,0.027544709,RCF/ZTFmarshal,4.0,SN2019xbm,None,None,SN2019xbm,0.027466220311339,4.08330885747818e-06,0.0,35533.6108428463,36392.8248039419,GALAXY,
ZTF19acykaae,1,39627788197565463,20110,4,20210531,206.963149843325,0.0998927210648195,0.0,0.0,0.0,False,south,206.962829,0.100399,0.088,RCF/ZTFmarshal,3.0,SN2019wma,None,None,SN2019wma,0.0880619194533764,6.41863342670245e-06,0.0,8386.15847036242,2394.6925201714,GALAXY,
ZTF19acykjcw,1,39628498893017629,23457,8,20211208,353.32120955698,30.840578025012,0.0,0.0,0.0,False,south,353.322139,30.83958,0.03178,RCF/ZTFmarshal,5.0,SN2019wps,None,None,SN2019wps,0.0317920820617838,2.0067359001793e-06,0.0,9898.83453994989,14120.7384317867,GALAXY,
ZTF19acykzsp,1,39628514915257957,20806,8,20211016,28.3586800345206,31.7997137898981,0.0,0.0,0.0,False,south,28.359144,31.8010117,0.16,ZTFmarshal,1.0,AT2019wne,None,None,AT2019wne,0.15887836284578,2.4303039711689e-05,0.0,5746.12908524275,479.884046679363,GALAXY,
ZTF19acymzwg,2,39633077391065998,21205,4,20210620,218.489962206795,40.1131153114055,0.0,0.0,0.0,False,north,218.4966058,40.1099378,0.099,ZTFmarshal,1.0,None,None,None,ZTF19acymzwg,0.0991779385859905,7.206795611781e-06,0.0,11861.6954168379,6519.75123044103,GALAXY,
ZTF19acyobbu,1,39627755192586240,23802,6,20211009,39.6137937103087,-1.13351005220335,0.0,0.0,0.0,False,north,39.610869,-1.132586,0.03706,RCF/ZTFmarshal,3.0,SN2019wrx,None,None,SN2019wrx,0.0369798335937873,8.06526354073674e-06,0.0,8065.30632475764,617.142921172082,GALAXY,
ZTF19acyonhf,1,39633324565597740,11538,3,20211207,99.0721372460802,55.2128531290788,0.0,0.0,0.0,False,north,99.073837,55.211138,-9999.0,RCF,0.0,AT2019wyr,None,None,AT2019wyr,1.48322593263243,6.97564314359111e-05,4.0,8274.94694054127,1.10388256981969,GALAXY,
ZTF19acyonhf,2,39633324565597651,25649,1,20210921,99.0644604797575,55.2253431820468,0.0,0.0,0.0,False,north,99.073837,55.211138,-9999.0,RCF,0.0,AT2019wyr,None,None,AT2019wyr,0.106764107001237,1.28868002707071e-05,0.0,7254.24189051986,203.485541135073,GALAXY,
ZTF19acyplkt,1,39627539278205733,24565,6,20211019,61.1467949280096,-10.2032345317898,0.0,0.0,0.0,False,south,61.146024,-10.203472,0.031,RCF/ZTFmarshal,3.0,SN2019wvv,None,None,SN2019wvv,0.030382398448416,1.47736793162019e-06,0.0,9339.69335776567,17861.6701027751,GALAXY,
ZTF19acyqdxa,2,39627641023631058,23053,1,20220204,63.915279025184,-5.92050307444129,0.0,0.0,0.0,False,south,63.917424,-5.91838,0.095,RCF/ZTFmarshal,4.0,SN2019xds,None,None,SN2019xds,0.0982940886217001,3.14883418818845e-06,0.0,7777.08522963524,2262.97156643867,GALAXY,
ZTF19acyqeaw,1,39627641006853872,21487,7,20220108,62.9492418689488,-5.91994753824803,0.0,0.0,0.0,False,south,62.9496265,-5.9191688,0.03883,ZTFmarshal,1.0,AT2019vxt,None,None,AT2019vxt,0.0387630240407216,2.82307954595117e-06,0.0,8389.67600286007,3715.82137167454,GALAXY,
ZTF19acytcoi,1,2305843017627473068,80949,1,20210425,163.482741999371,79.1536612102555,0.0,0.0,0.0,False,north,163.4821013,79.1537823,0.04,ZTFmarshal,1.0,SN2019xau,None,None,SN2019xau,0.0371159833065781,3.22532074676719e-05,0.0,13181.3445863023,444.691353583357,GALAXY,
ZTF19aczjsqn,1,39627841452638923,21517,3,20220302,141.02950951047,2.36889657250586,0.0,0.0,0.0,False,south,141.029242,2.368596,0.0889,RCF,4.0,SN2019wyw,None,None,SN2019wyw,0.0889853824272356,2.52646893366796e-05,0.0,9444.03247459978,3115.23166272184,GALAXY,
ZTF19aczkjxn,1,39628274002823120,20247,0,20210705,241.695922354116,20.5388507508325,0.0,0.0,0.0,False,south,241.696363,20.537976,0.03333,RCF/ZTFmarshal,3.0,SN2020ej,None,None,SN2020ej,0.0332883669867065,2.56568376397953e-06,0.0,11565.5058500767,8258.58646888533,GALAXY,
ZTF19aczlldp,1,39627888001031362,22277,0,20211016,37.7823616399829,4.31122879131393,0.0,0.0,0.0,False,south,37.782324,4.311296,0.0275,RCF/ZTFmarshal,5.0,SN2019wzx,None,None,SN2019wzx,0.0279154080252648,2.32666907640549e-06,0.0,8916.8104391396,6203.7928313911,GALAXY,
ZTF19aczllns,1,39627930023756669,25410,0,20211015,29.9172028304558,5.98184426753226,0.0,0.0,0.0,False,south,29.917871,5.981998,0.075,RCF/ZTFmarshal,5.0,SN2019wzy,None,None,SN2019wzy,0.0737788959475669,4.59775676500421e-06,0.0,7579.86966121197,1331.46270787716,GALAXY,
ZTF19adalouc,1,2305843047767737434,41695,7,20211217,36.0544097070308,-10.504382371393,0.0,0.0,0.0,False,south,36.05492,-10.504247,0.053,RCF/ZTFmarshal,3.0,SN2019xfx,None,None,SN2019xfx,0.0546273203503485,2.35549946351121e-05,0.0,7949.65827540215,2514.96514637116,GALAXY,
ZTF19adannbl,1,39627719180294341,22283,1,20220218,53.2499487593968,-2.78011445899098,0.0,0.0,0.0,False,south,53.249785,-2.778196,0.048,RCF/ZTFmarshal,5.0,SN2019qny,None,None,SN2019qny,0.0477727826901754,6.45797059850591e-06,0.0,8478.16008868068,1124.06809035689,GALAXY,
ZTF19adbmvvk,1,39628381263757732,23453,2,20211127,335.448458333,25.3203055556,0.0,0.0,0.0,False,south,335.4484845,25.3204521,0.041755,ZTFmarshal,1.0,AT2019zrl,None,None,AT2019zrl,0.0417407773929234,1.76220952231461e-05,0.0,9328.37214770168,3601.26172328682,GALAXY,
ZTF19adbngtj,1,39628321415235533,9390,9,20211103,36.9347534854585,22.8094221518111,0.0,0.0,0.0,False,south,36.934819,22.8095,-9999.0,RCF,4.0,AT2019zta,None,None,AT2019zta,1.64443743826104,6.15096577660925e-05,4.0,9532.68609535694,6.57110157608986,GALAXY,
ZTF19adbnhdb,1,39628457566535823,22360,9,20211113,37.3735886093789,29.0796256916225,0.0,0.0,0.0,False,south,37.373874,29.079621,0.048,RCF/ZTFmarshal,4.0,AT2019xvh,None,None,AT2019xvh,0.0475109492605351,4.05116934919529e-06,0.0,8351.97201383114,3284.18773496151,GALAXY,
ZTF19adbricc,1,39628432048394752,22715,0,20211020,112.755719121502,27.7332365888461,0.0,0.0,0.0,False,south,112.755745,27.733159,0.09,RCF/ZTFmarshal,5.0,SN2019zro,None,None,SN2019zro,0.0794001567405991,5.06446760827775e-05,0.0,7607.79177144356,189.144879709275,GALAXY,
ZTF19adcdtkw,1,39627938001322524,24632,6,20220101,147.593127234537,6.24705437994891,0.0,0.0,0.0,False,south,147.595755,6.243147,0.082,RCF/ZTFmarshal,5.0,SN2019zev,None,None,SN2019zev,0.076058633243913,7.01864310005494e-06,0.0,8044.15004836023,894.439422383904,GALAXY,
ZTF19adcecwu,1,39633440613599754,20641,6,20210519,186.834791667,64.8015,0.0,0.0,0.0,False,north,186.84099,64.799964,0.00924,RCF/ZTFmarshal,5.0,SN2019yvq,None,None,SN2019yvq,0.00882670735147918,9.11474922968696e-07,0.0,88849.0572253019,131811.519866392,GALAXY,
ZTF19adcejnq,1,39633255263111403,22488,1,20211119,128.196606708722,50.3916485517836,0.0,0.0,0.0,False,north,128.194025,50.391619,0.09826,RCF/ZTFmarshal,4.0,AT2019zag,None,None,AT2019zag,0.0981861146134221,7.36526895849139e-06,0.0,9713.74428352714,2398.60664576046,GALAXY,
ZTF19adcgahu,1,39633228381815429,23746,1,20220317,184.600338859562,48.8459585217008,0.0,0.0,0.0,False,north,184.6003423,48.8459644,0.0451,ZTFmarshal,1.0,AT2019zrm,None,None,AT2019zrm,0.0450781418124823,1.21315877858069e-05,0.0,12107.785425473,9576.74032844231,GALAXY,
ZTF20aaawmxq,1,39633368479960370,25302,3,20220218,184.267381831755,58.5980500834477,0.0,0.0,0.0,False,north,184.267794,58.59822,0.09,RCF/ZTFmarshal,5.0,SN2020nv,None,None,SN2020nv,0.0812990635695344,4.49239883413397e-06,0.0,7569.33896559477,1208.82383805513,GALAXY,
ZTF20aaaxacu,1,39628051729875770,80657,6,20210331,158.682166667,11.0529722222,0.0,0.0,0.0,False,south,158.685658,11.052091,0.0221,RCF/ZTFmarshal,5.0,SN2019zjh,None,None,SN2019zjh,0.0220764256505741,4.27492513071494e-06,0.0,20441.8983374126,38572.4941020971,GALAXY,
ZTF20aaaxrjb,1,39633545680914072,24423,5,20220210,113.965013058343,78.5198190605283,0.0,0.0,0.0,False,north,113.964811,78.519799,-9999.0,RCF/ZTFmarshal,4.0,AT2020kn,None,None,AT2020kn,0.0845081149738856,2.00483681584975e-05,0.0,10795.1001747027,5659.91013551597,GALAXY,
ZTF20aabbvcx,2,39628161117323804,24146,1,20211226,12.4821833014976,15.7232819494488,0.0,0.0,0.0,False,south,12.484459,15.72494,0.077,RCF/ZTFmarshal,5.0,SN2020oz,None,None,SN2020oz,0.0765892385601761,2.22871455180809e-05,0.0,10655.8471798971,6594.39585646428,GALAXY,
ZTF20aabconi,1,39627761249165711,23802,7,20211009,40.7434242498762,-0.952577312141065,0.0,0.0,0.0,False,north,40.744752,-0.949865,0.043,RCF/ZTFmarshal,5.0,SN2019yyf,None,None,SN2019yyf,0.0429957315151308,2.89821011658788e-06,0.0,9116.65888175368,9977.98121777177,GALAXY,
ZTF20aabqihu,1,39632941441092966,23399,1,20220221,232.895700766801,33.0949115368752,0.0,0.0,0.0,False,north,232.895684,33.094895,0.068,RCF/ZTFmarshal,4.0,AT2020pj,None,None,AT2020pj,0.0677299425422192,2.60197757317768e-06,0.0,10520.6471334696,12091.3500474691,GALAXY,
ZTF20aacbtgq,1,39633307549305124,22225,7,20220121,155.719426424714,54.0617240160537,0.0,0.0,0.0,False,north,155.720764,54.060401,0.0629,RCF/ZTFmarshal,5.0,SN2020nr,None,None,SN2020nr,0.0628952544572753,1.33083317278075e-05,0.0,7707.26231140271,283.286765694618,GALAXY,
ZTF20aaccmjn,2,39633332094371864,25304,1,20220121,167.003391537451,55.8702093593196,0.0,0.0,0.0,False,north,167.005886,55.8718446,0.05,ZTFmarshal,1.0,AT2020uz,None,None,AT2020uz,0.0507799341287061,1.84902282470497e-05,0.0,10616.9897189895,3392.24823792977,GALAXY,
ZTF20aacdhaq,2,39633405565996021,562,1,20210511,267.502916667,61.5317777778,0.0,0.0,0.0,False,north,267.503046,61.531446,-9999.0,RCF,1.0,AT2020qn,None,None,AT2020qn,0.0204738428050101,4.98539849388011e-06,0.0,39275.5008904636,47369.7781909558,GALAXY,
ZTF20aacewyh,1,39627375029258142,26147,3,20211219,64.3321440966991,-17.2896260165071,0.0,0.0,0.0,False,south,64.332196,-17.289596,-9999.0,RCF,1.0,AT2020dw,None,None,AT2020dw,0.0904850716572962,2.89404554493498e-06,0.0,10034.9298539162,11890.7047104836,GALAXY,
ZTF20aadcaop,1,39627691690825289,20083,7,20210518,213.037011518265,-4.11983247419262,0.0,0.0,0.0,False,south,213.037007,-4.120385,0.054494,RCF/ZTFmarshal,3.0,SN2019xvx,None,None,SN2019xvx,0.054452330622607,1.54917698920547e-05,0.0,9627.17046330497,229.85688797012,GALAXY,
ZTF20aadcfva,1,39633278776379699,22205,6,20220318,198.85054453086,52.0664530875913,0.0,0.0,0.0,False,north,198.850616,52.0678218,0.060108,ZTFmarshal,1.0,AT2020eo,None,None,AT2020eo,0.0601139549001985,1.72429350451256e-05,0.0,9673.28261975199,717.315199576318,GALAXY,
ZTF20aadtarr,1,39627606303181121,23127,3,20220211,141.582335979133,-7.47572782162486,0.0,0.0,0.0,False,south,141.582811,-7.475023,0.077,RCF/ZTFmarshal,5.0,SN2020sj,None,None,SN2020sj,0.0773671956148347,4.37686087946625e-06,0.0,7768.40680068731,1427.14393430948,GALAXY,
ZTF20aadtfre,1,2851225380847616,4096,2,20211130,130.185,-4.12155,0.0,0.0,0.0,False,south,130.1924608,-4.1312793,0.014,ZTFmarshal,1.0,None,None,None,ZTF20aadtfre,0.0144385879838196,4.49751822749712e-06,0.0,30781.1997159217,86740.6410409119,GALAXY,
ZTF20aadvaoi,2,39633447689391706,26007,6,20211215,102.790882145323,65.5934024238343,0.0,0.0,0.0,False,north,102.794742,65.592904,0.09,RCF/ZTFmarshal,4.0,SN2020zk,None,None,SN2020zk,0.0935132460393178,3.46073141961033e-05,0.0,9201.36812655907,4818.22817576677,GALAXY,
ZTF20aadzwll,1,39628125490908429,22831,3,20211126,338.546050946937,13.9226255274209,0.0,0.0,0.0,False,south,338.545416,13.922561,0.0818,RCF,1.0,AT2020vl,None,None,AT2020vl,0.0817898905300338,3.27422359229994e-06,0.0,9592.23300766945,6156.22005820274,GALAXY,
ZTF20aadzwqa,1,39628042850535455,24403,5,20211121,340.558520977969,10.4142159743643,0.0,0.0,0.0,False,south,340.557617,10.414056,-9999.0,RCF,1.0,AT2020mn,None,None,AT2020mn,0.0623259421077585,1.94313286147418e-05,0.0,8889.33743016049,1988.29170139506,GALAXY,
ZTF20aaekiwo,1,2305843014381079197,42737,0,20220303,140.838208333,25.0243888889,0.0,0.0,0.0,False,south,140.8385025,25.0249503,0.02789,ZTFmarshal,1.0,AT2020ou,None,None,AT2020ou,0.0278172549756403,1.34067338447251e-05,0.0,12032.1001431094,12506.1536353482,GALAXY,
ZTF20aaelxjv,1,39627901796093133,21512,9,20211116,141.773864180337,4.71440230122613,0.0,0.0,0.0,False,south,141.77389,4.714418,0.06,RCF,4.0,AT2020wf,None,None,AT2020wf,-0.00199570145091582,4.13115987161332e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
ZTF20aaelxjv,1,39627901796093133,23107,7,20220211,141.773864180337,4.71440230122613,0.0,0.0,0.0,False,south,141.77389,4.714418,0.06,RCF,4.0,AT2020wf,None,None,AT2020wf,0.060782385261991,5.93833258166872e-07,0.0,19337.6532363892,144043.331333429,GALAXY,
ZTF20aaertpj,1,39632951335454983,203,1,20210412,216.968375,33.5691388889,0.0,0.0,0.0,False,north,216.966851,33.569351,0.02875,RCF/ZTFmarshal,5.0,AT2020pv,None,None,AT2020pv,0.0287526278183765,5.14598823451042e-06,0.0,8906.56344556063,1735.03204837716,GALAXY,
ZTF20aaerxsd,1,39633175088991445,22741,7,20220120,210.225997281042,45.4725592987364,0.0,0.0,0.0,False,north,210.226098,45.472658,0.0533,RCF/ZTFmarshal,5.0,SN2020py,None,None,SN2020py,0.0531827193930224,4.49977669066533e-06,0.0,8197.58936530352,2708.48588746786,GALAXY,
ZTF20aaevxqy,1,39627820472736426,23943,1,20211106,330.699183311171,1.36158047624094,0.0,0.0,0.0,False,north,330.698925,1.361255,-9999.0,RCF,1.0,AT2020uf,None,None,AT2020uf,0.0642088824198789,1.46836988461625e-05,0.0,11380.7460048459,9903.92964847665,GALAXY,
ZTF20aaewgaq,1,39628172064460432,20876,8,20211030,330.031099607641,15.9823895900714,0.0,0.0,0.0,False,south,330.030757,15.982613,-9999.0,RCF,1.0,AT2020xx,None,None,AT2020xx,0.0606371434527325,8.57692404822423e-06,0.0,8154.71228099614,1105.22138343751,GALAXY,
ZTF20aaezaxk,1,39628310061256033,25513,3,20211016,25.8701268221158,22.2006271212063,0.0,0.0,0.0,False,south,25.87037,22.200896,0.07,RCF/ZTFmarshal,5.0,SN2020zn,None,None,SN2020zn,0.0691951292698179,4.85206389541501e-06,0.0,14982.8729611933,18759.5925052822,GALAXY,
ZTF20aafciit,1,39633300817446548,22214,0,20220218,200.296185929808,53.3913614200699,0.0,0.0,0.0,False,north,200.29648,53.392093,0.08,RCF/ZTFmarshal,5.0,SN2020wv,None,None,SN2020wv,0.0777904623513131,8.37812058190513e-06,0.0,7761.67121312022,741.090073734522,GALAXY,
ZTF20aafcjln,1,39627793834708187,66,4,20210406,182.904345876958,0.322506195891983,0.0,0.0,0.0,False,south,182.904178,0.322302,0.0203,RCF/ZTFmarshal,5.0,SN2020vf,None,None,SN2020vf,0.0202906959213518,6.08136973671093e-06,0.0,9476.36545305327,4089.83722743345,GALAXY,
ZTF20aafcjln,1,39627793834708187,71,4,20210501,182.904345876958,0.322506195891983,0.0,0.0,0.0,False,south,182.904178,0.322302,0.0203,RCF/ZTFmarshal,5.0,SN2020vf,None,None,SN2020vf,0.0202799629177072,9.16799376926632e-06,0.0,9376.51090568863,2923.51477741636,GALAXY,
ZTF20aafcjln,1,39627793834708187,75,5,20210511,182.904345876958,0.322506195891983,0.0,0.0,0.0,False,south,182.904178,0.322302,0.0203,RCF/ZTFmarshal,5.0,SN2020vf,None,None,SN2020vf,0.0202785266395081,9.35932445972098e-06,0.0,8923.40636045951,1758.25703356374,GALAXY,
ZTF20aafcjln,1,39627793834708187,23636,3,20220206,182.904345876958,0.322506195891983,0.0,0.0,0.0,False,south,182.904178,0.322302,0.0203,RCF/ZTFmarshal,5.0,SN2020vf,None,None,SN2020vf,0.0202700042226073,7.87151182029449e-06,0.0,8678.40262073372,2335.73835182775,GALAXY,
ZTF20aafcjln,1,39627793834708187,80663,4,20210322,182.904345876958,0.322506195891983,0.0,0.0,0.0,False,south,182.904178,0.322302,0.0203,RCF/ZTFmarshal,5.0,SN2020vf,None,None,SN2020vf,0.0202827009128012,2.74992112184306e-06,0.0,14668.0747694522,18365.8818292946,GALAXY,
ZTF20aafckit,1,39628476336050524,20245,1,20210619,238.939404992804,29.7577118131781,0.0,0.0,0.0,False,south,238.939057,29.758014,0.031,RCF/ZTFmarshal,5.0,SN2020uu,None,None,SN2020uu,0.0310089156129893,1.15063271113771e-06,0.0,11410.3765515089,22991.5789939165,GALAXY,
ZTF20aafclxb,1,39627673009396429,20274,5,20210517,177.228625,-4.68194444444,0.0,0.0,0.0,False,south,177.226827,-4.681625,0.008683,RCF,5.0,SN2020vg,None,None,SN2020vg,0.00862720215453839,8.856638843167e-07,0.0,21108.7479311228,55759.8217984592,GALAXY,
ZTF20aafcmfi,1,39627691002954370,21842,0,20211210,171.773683198889,-4.03453203118167,0.0,0.0,0.0,False,south,171.773651,-4.034605,0.086,RCF/ZTFmarshal,4.0,SN2020vj,None,None,SN2020vj,0.0784453082583094,8.76192280365575e-06,0.0,8161.06095413864,1919.61917058332,GALAXY,
ZTF20aafezcz,1,39627785676786133,6382,6,20211005,56.7315498127549,0.0405953297920425,0.0,0.0,0.0,False,south,56.7318172,0.0408706,0.03065,ZTFmarshal,1.0,AT2019zfc,None,None,AT2019zfc,0.030653823178119,4.39888613055791e-06,0.0,8029.88913650066,1102.27165012807,GALAXY,
ZTF20aafjjqj,1,39633043333317745,20980,5,20211023,128.666208333,38.3624444444,0.0,0.0,0.0,False,north,128.665941,38.362753,0.04,RCF/ZTFmarshal,5.0,SN2020zz,None,None,SN2020zz,0.0408818168149768,1.23315774220744e-06,0.0,23225.4784235954,59536.6680626869,GALAXY,
ZTF20aafjmdg,2,39628139759931734,3984,4,20220106,135.55490816001,14.727554671359,0.0,0.0,0.0,False,south,135.549413,14.719368,-9999.0,RCF,4.0,AT2020xq,None,None,AT2020xq,0.871847211428067,8.49071752561731e-05,0.0,7412.44896155596,39.9565404504538,GALAXY,
ZTF20aafjmdg,3,39628139759931903,3984,4,20220106,135.563249344073,14.7165878675737,0.0,0.0,0.0,False,south,135.549413,14.719368,-9999.0,RCF,4.0,AT2020xq,None,None,AT2020xq,0.435769246372679,7.23991521863037e-05,0.0,7692.8558300361,342.376961022615,GALAXY,
ZTF20aaflndh,1,39627622283478518,20173,9,20211119,20.6588449052446,-6.82640832661471,0.0,0.0,0.0,False,south,20.658905,-6.826158,-9999.0,RCF,1.0,AT2020xz,None,None,AT2020xz,0.0967955919752893,3.03819131323365e-06,0.0,7369.33978116512,3682.90264379978,GALAXY,
ZTF20aafwbcs,2,39628473005772065,25496,3,20211015,10.5932210241061,29.698500052878,0.0,0.0,0.0,False,south,10.588531,29.685902,0.07,RCF/ZTFmarshal,3.0,SN2020agd,None,None,SN2020agd,0.0175264668522376,8.79070164901233e-07,0.0,13585.7397374511,70341.4907923341,GALAXY,
ZTF20aagexvg,1,39627702910587392,21840,5,20211219,162.701309839747,-3.46377980572863,0.0,0.0,0.0,False,south,162.7007805,-3.4639598,0.0832,ZTFmarshal,1.0,AT2020adc,None,None,AT2020adc,0.0828624019531153,7.3100568792404e-06,0.0,7434.90183474123,450.033256039023,GALAXY,
ZTF20aagfjlj,1,39627738973215106,24640,8,20211219,152.990541667,-1.95169444444,0.0,0.0,0.0,False,south,152.991278,-1.951713,0.045,RCF/ZTFmarshal,5.0,SN2020aai,None,None,SN2020aai,0.0459888831890513,1.01508069432975e-05,0.0,12918.8190956935,17985.6583572542,GALAXY,
ZTF20aaghlkv,1,39628459869214102,126,4,20210505,194.25675,29.0626111111,0.0,0.0,0.0,False,south,194.270637,29.08873,0.02,RCF/ZTFmarshal,5.0,SN2020ags,None,None,SN2020ags,0.0250297725282957,9.76726311317108e-06,0.0,21153.8976090625,24803.7399082421,GALAXY,
ZTF20aaglivt,1,39628075029234445,24499,6,20211021,134.080619891075,11.989030791813,0.0,0.0,0.0,False,south,134.078582,11.987214,0.066658,RCF/ZTFmarshal,5.0,SN2020afb,None,None,SN2020afb,0.0665985265144368,2.57356701547286e-05,0.0,7384.92606056668,331.054947128519,GALAXY,
ZTF20aagloch,1,39633324980832117,25653,5,20220121,142.16425,55.1763888889,0.0,0.0,0.0,False,north,142.164518,55.176581,0.0483,RCF/ZTFmarshal,5.0,SN2020ago,None,None,SN2020ago,0.0483545207654832,1.44811782924083e-05,0.0,16876.3018568642,6206.77565164492,GALAXY,
ZTF20aagqiey,1,39636594071700526,8767,4,20211010,69.7963711064043,0.510260739096659,0.0,0.0,0.0,False,south,69.7963093,0.510302,0.0857,ZTFmarshal,1.0,AT2020asz,None,None,AT2020asz,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
ZTF20aagxbqc,1,39633304151918331,22162,5,20220218,173.882237672838,53.8025815084565,0.0,0.0,0.0,False,north,173.8825957,53.8025849,0.0122,ZTFmarshal,1.0,AT2020aws,None,None,AT2020aws,0.0712185875742226,1.65447513478037e-06,0.0,12551.4032709599,29277.458034277,GALAXY,
ZTF20aahbfmf,1,39627889448062483,21371,9,20211216,124.057349507895,4.33806990502441,0.0,0.0,0.0,False,south,124.061048,4.324134,0.2485,RCF/ZTFmarshal,5.0,SN2020ank,None,None,SN2020ank,0.456760861523626,0.000100038634488866,0.0,8555.40323673189,263.144264027476,GALAXY,
ZTF20aahfobk,1,39633410624325882,23773,2,20220120,181.392636770426,61.9226084387773,0.0,0.0,0.0,False,north,181.39498,61.923537,0.033,RCF/ZTFmarshal,5.0,SN2020aoi,None,None,SN2020aoi,0.0329966177663791,2.04127866277817e-06,0.0,11928.5020290017,23175.9094976783,GALAXY,
ZTF20aahfqpm,1,39633300779698706,20637,6,20220119,196.601611879181,53.4785775166806,0.0,0.0,0.0,False,north,196.6050667,53.4793206,0.03113,ZTFmarshal,1.0,SN2020ano,None,None,SN2020ano,0.0310803121804863,2.11846095322194e-06,0.0,7782.1752345264,6082.77661159635,GALAXY,
ZTF20aahidph,1,39627839376460655,24171,7,20211219,17.3253333333,2.20438888889,0.0,0.0,0.0,False,south,17.31985,2.200914,0.043,RCF/ZTFmarshal,3.0,SN2020aqa,None,None,SN2020aqa,0.0426040494469822,1.03137526609702e-05,0.0,28698.6497858651,34311.2448378913,GALAXY,
ZTF20aahirkk,1,39627863271412041,21061,7,20211215,1.63842773126783,3.26871779445018,0.0,0.0,0.0,False,south,1.63803,3.268701,0.044,RCF/ZTFmarshal,3.0,SN2020arm,None,None,SN2020arm,0.0445846941515715,1.58744921677094e-06,0.0,9557.47045862675,13524.1210674047,GALAXY,
ZTF20aahirkk,1,39627863271412041,24376,1,20211117,1.63842773126783,3.26871779445018,0.0,0.0,0.0,False,south,1.63803,3.268701,0.044,RCF/ZTFmarshal,3.0,SN2020arm,None,None,SN2020arm,0.0445885967279109,1.59801053652237e-06,0.0,8330.01890671253,13543.0325077772,GALAXY,
ZTF20aahjymt,1,39627684237547090,23854,4,20211206,128.160459440913,-4.28622968402246,0.0,0.0,0.0,False,south,128.160571,-4.286017,0.07,RCF/ZTFmarshal,5.0,SN2020bbi,None,None,SN2020bbi,0.0704360846802477,3.07782217993944e-06,0.0,8937.41737759113,5309.93648275547,GALAXY,
ZTF20aahkkql,1,39627865548919324,26214,1,20220305,137.681940248579,3.26864167506976,0.0,0.0,0.0,False,south,137.681905,3.268666,0.0967,RCF,4.0,AT2020bbj,None,None,AT2020bbj,0.0965890115530815,1.01078743356596e-05,0.0,10092.7428709716,7274.85070217401,GALAXY,
ZTF20aahptds,1,2305843021695947484,41655,4,20220316,195.215731809301,62.7952487652041,0.0,0.0,0.0,False,north,195.221145,62.795966,0.07656,RCF/ZTFmarshal,4.0,SN2020awr,None,None,SN2020awr,0.0764913795155356,1.77802482194768e-05,0.0,10273.1974215843,4397.65489396267,GALAXY,
ZTF20aahqabk,1,39627806295986943,24818,3,20220213,205.680683853616,0.765620477132601,0.0,0.0,0.0,False,south,205.68226,0.76649,0.0733,RCF/ZTFmarshal,3.0,SN2020afy,None,None,SN2020afy,0.0732528790671845,1.30754617875216e-05,0.0,8096.39935972914,529.892155591398,GALAXY,
